Timestamp;Trend Flags;Status;Value (kW-hr)
04-Aug-19 11:30:14 PM BRT;{ };{ok};3473,51 kW-hr
04-Aug-19 11:45:15 PM BRT;{ };{ok};3473,53 kW-hr
05-Aug-19 12:00:14 AM BRT;{ };{ok};3473,55 kW-hr
05-Aug-19 12:15:14 AM BRT;{ };{ok};3473,57 kW-hr
05-Aug-19 12:30:14 AM BRT;{ };{ok};3473,59 kW-hr
05-Aug-19 12:45:14 AM BRT;{ };{ok};3473,61 kW-hr
05-Aug-19 1:00:14 AM BRT;{ };{ok};3473,64 kW-hr
05-Aug-19 1:15:15 AM BRT;{ };{ok};3473,66 kW-hr
05-Aug-19 1:30:14 AM BRT;{ };{ok};3473,68 kW-hr
05-Aug-19 1:45:14 AM BRT;{ };{ok};3473,70 kW-hr
05-Aug-19 2:00:14 AM BRT;{ };{ok};3473,72 kW-hr
05-Aug-19 2:15:14 AM BRT;{ };{ok};3473,74 kW-hr
05-Aug-19 2:30:14 AM BRT;{ };{ok};3473,76 kW-hr
05-Aug-19 2:45:14 AM BRT;{ };{ok};3473,78 kW-hr
05-Aug-19 3:00:15 AM BRT;{ };{ok};3473,80 kW-hr
05-Aug-19 3:15:14 AM BRT;{ };{ok};3473,82 kW-hr
05-Aug-19 3:30:14 AM BRT;{ };{ok};3473,85 kW-hr
05-Aug-19 3:45:14 AM BRT;{ };{ok};3473,87 kW-hr
05-Aug-19 4:00:14 AM BRT;{ };{ok};3473,89 kW-hr
05-Aug-19 4:15:14 AM BRT;{ };{ok};3473,91 kW-hr
05-Aug-19 4:30:14 AM BRT;{ };{ok};3473,93 kW-hr
